text,label
Anh Hùng đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Anh Thảo đã trình bày tiến độ phát triển module dashboard trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 72% trong sprint 4.,0
Anh Quân đã trình bày tiến độ phát triển module auth trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 7.,0
Anh Tú đã trình bày tiến độ phát triển module payment trong quý 1.,0
Anh Dũng đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Chị Dũng cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 3.,0
Số lượng ticket hỗ trợ tăng so với tháng 1.,0
Anh Quân đã trình bày tiến độ phát triển module auth trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 79% trong sprint 3.,0
Tỷ lệ hoàn thành user story đạt 96% trong sprint 1.,0
Anh Minh đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 77% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 82% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 2.,0
Anh Quân đã trình bày tiến độ phát triển module auth trong quý 1.,0
Anh Thảo đã trình bày tiến độ phát triển module payment trong quý 4.,0
Xin mời anh Lan báo cáo về tiến độ kiểm thử.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 9.,0
Xin mời anh Minh báo cáo về tiến độ kiểm thử.,0
Anh Hùng đã trình bày tiến độ phát triển module payment trong quý 1.,0
Chúng ta cần xem lại chiến lược quản lý backlog hiện tại.,0
Anh Dũng đã trình bày tiến độ phát triển module notification trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 97% trong sprint 3.,0
Anh Thảo đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 88% trong sprint 8.,0
Anh Lan đã trình bày tiến độ phát triển module payment trong quý 2.,0
Anh Thảo đã trình bày tiến độ phát triển module notification trong quý 4.,0
Anh Lan đã trình bày tiến độ phát triển module notification trong quý 2.,0
Anh Thảo đã trình bày tiến độ phát triển module auth trong quý 1.,0
Vấn đề bảo mật cần được thảo luận thêm trong sprint tới.,0
Kết quả kiểm thử hiệu năng của hệ thống như thế nào?,0
Tỷ lệ hoàn thành user story đạt 97% trong sprint 1.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 1.,0
Anh Lan đã trình bày tiến độ phát triển module auth trong quý 1.,0
Anh Hùng đã trình bày tiến độ phát triển module auth trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 99% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 93% trong sprint 5.,0
Các chỉ số hiệu suất phần mềm có cải thiện so với quý 3.,0
Anh Ngọc đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Anh Quân đã trình bày tiến độ phát triển module notification trong quý 4.,0
Chúng ta chuyển sang phần báo cáo của nhóm QA.,0
Anh Thảo đề xuất sử dụng framework Angular cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 95% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 99% trong sprint 1.,0
Anh Thảo đã trình bày tiến độ phát triển module auth trong quý 4.,0
Anh Ngọc đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 2.,0
Cuộc họp được tổ chức tại phòng D404.,0
Kết thúc phần trình bày của anh Thảo.,0
Tỷ lệ hoàn thành user story đạt 99% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 92% trong sprint 9.,0
Anh Quân đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 90% trong sprint 2.,0
Anh Tú đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Anh Dũng đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Anh Tú đã trình bày tiến độ phát triển module notification trong quý 3.,0
Tổng chi phí dự án đạt 400 triệu đồng.,0
Anh Minh đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 97% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 70% trong sprint 4.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Ngọc.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 8.,0
Anh Minh đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 75% trong sprint 1.,0
Anh Ngọc đã trình bày tiến độ phát triển module notification trong quý 2.,0
Anh Tú đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Mọi người đồng ý cần đánh giá lại kiến trúc microservices.,0
Anh Minh đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Anh Tú đã trình bày tiến độ phát triển module auth trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 1.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 88% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 95% trong sprint 4.,0
Anh Thảo đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Tiếp theo là phần thảo luận của chị Ngọc.,0
Cuộc họp nhóm Agile bắt đầu lúc 8h00 sáng.,0
Anh Tú đã trình bày tiến độ phát triển module auth trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 95% trong sprint 1.,0
Nên cân nhắc lại thời gian release phiên bản 2.1.,0
Tỷ lệ hoàn thành user story đạt 72% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 1.,0
Anh Minh đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Anh Thảo đã trình bày tiến độ phát triển module auth trong quý 2.,0
Anh Tú đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 70% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 1.,0
Số lượng ticket hỗ trợ tăng so với tháng 9.,0
Tỷ lệ hoàn thành user story đạt 70% trong sprint 1.,0
Tổng chi phí dự án đạt 600 triệu đồng.,0
Anh Lan đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 99% trong sprint 9.,0
Tổng chi phí dự án đạt 350 triệu đồng.,0
Kết thúc phần trình bày của anh Dũng.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Thảo.,0
Anh Tú đã trình bày tiến độ phát triển module notification trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 76% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 90% trong sprint 1.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Hùng.,0
Tỷ lệ hoàn thành user story đạt 95% trong sprint 6.,0
Anh Quân đề xuất sử dụng framework Angular cho giao diện người dùng.,0
Kết thúc phần trình bày của anh Hùng.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 77% trong sprint 8.,0
Anh Minh đã trình bày tiến độ phát triển module notification trong quý 3.,0
Nên cân nhắc lại thời gian release phiên bản 2.0.,0
Số lượng ticket hỗ trợ tăng so với tháng 2.,0
Số lượng ticket hỗ trợ tăng so với tháng 12.,0
Tiếp theo là phần thảo luận của chị Tú.,0
Tỷ lệ hoàn thành user story đạt 93% trong sprint 3.,0
Tỷ lệ hoàn thành user story đạt 72% trong sprint 3.,0
Anh Hùng đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Anh Ngọc đã trình bày tiến độ phát triển module auth trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 96% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 96% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 92% trong sprint 7.,0
Anh Dũng đã trình bày tiến độ phát triển module notification trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 74% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 92% trong sprint 8.,0
Tổng chi phí dự án đạt 900 triệu đồng.,0
Anh Minh đã trình bày tiến độ phát triển module dashboard trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 89% trong sprint 2.,0
Tổng chi phí dự án đạt 450 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 70% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 89% trong sprint 8.,0
Anh Ngọc đã trình bày tiến độ phát triển module auth trong quý 3.,0
Tổng chi phí dự án đạt 100 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 88% trong sprint 5.,0
Anh Lan đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 79% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 74% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 5.,0
Số lượng ticket hỗ trợ tăng so với tháng 7.,0
Anh Hùng đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Anh Hùng đã trình bày tiến độ phát triển module notification trong quý 3.,0
Tổng chi phí dự án đạt 700 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 93% trong sprint 4.,0
Anh Dũng đã trình bày tiến độ phát triển module notification trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 75% trong sprint 3.,0
Anh Lan đã trình bày tiến độ phát triển module auth trong quý 2.,0
Xin mời anh Hùng báo cáo về tiến độ kiểm thử.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 2.,0
Anh Lan đã trình bày tiến độ phát triển module notification trong quý 3.,0
Anh Minh đã trình bày tiến độ phát triển module payment trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 2.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Dũng.,0
Tỷ lệ hoàn thành user story đạt 72% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 94% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 76% trong sprint 4.,0
Số lượng ticket hỗ trợ tăng so với tháng 4.,0
Tỷ lệ hoàn thành user story đạt 76% trong sprint 9.,0
Tổng chi phí dự án đạt 850 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 94% trong sprint 5.,0
Anh Dũng đã trình bày tiến độ phát triển module auth trong quý 2.,0
Anh Dũng đã trình bày tiến độ phát triển module auth trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 6.,0
Anh Quân đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 9.,0
Anh Lan đã trình bày tiến độ phát triển module dashboard trong quý 2.,0
Anh Ngọc đã trình bày tiến độ phát triển module dashboard trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 70% trong sprint 2.,0
Anh Hùng đã trình bày tiến độ phát triển module payment trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 97% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 70% trong sprint 8.,0
Chị Minh cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Chị Quân cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Anh Tú đã trình bày tiến độ phát triển module auth trong quý 4.,0
Anh Dũng đã trình bày tiến độ phát triển module dashboard trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 79% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 82% trong sprint 6.,0
Anh Lan đề xuất sử dụng framework Angular cho giao diện người dùng.,0
Các chỉ số hiệu suất phần mềm có cải thiện so với quý 4.,0
Anh Ngọc đã trình bày tiến độ phát triển module payment trong quý 4.,0
Cuộc họp nhóm Agile bắt đầu lúc 14h00 sáng.,0
Anh Hùng đã trình bày tiến độ phát triển module auth trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 3.,0
Anh Minh đã trình bày tiến độ phát triển module auth trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 79% trong sprint 1.,0
Tỷ lệ hoàn thành user story đạt 90% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 94% trong sprint 1.,0
Anh Tú đã trình bày tiến độ phát triển module payment trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 80% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 74% trong sprint 1.,0
Cuộc họp nhóm Agile bắt đầu lúc 10h30 sáng.,0
Anh Quân đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Chị Lan cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Anh Ngọc đã trình bày tiến độ phát triển module payment trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 88% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 3.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 4.,0
Nên cân nhắc lại thời gian release phiên bản 1.1.,0
Tỷ lệ hoàn thành user story đạt 81% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 86% trong sprint 4.,0
Anh Quân đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Anh Tú đã trình bày tiến độ phát triển module notification trong quý 2.,0
Anh Dũng đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 80% trong sprint 3.,0
Anh Minh đã trình bày tiến độ phát triển module payment trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 4.,0
Tiếp theo là phần thảo luận của chị Minh.,0
Anh Tú đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 92% trong sprint 2.,0
Anh Ngọc đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 92% trong sprint 3.,0
Anh Dũng đã trình bày tiến độ phát triển module dashboard trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 75% trong sprint 5.,0
Anh Minh đã trình bày tiến độ phát triển module notification trong quý 4.,0
Anh Quân đã trình bày tiến độ phát triển module auth trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 72% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 90% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 86% trong sprint 1.,0
Anh Ngọc đề xuất sử dụng framework React cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 97% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 6.,0
Kết thúc phần trình bày của anh Ngọc.,0
Tỷ lệ hoàn thành user story đạt 94% trong sprint 3.,0
Anh Ngọc đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Anh Minh đã trình bày tiến độ phát triển module auth trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 8.,0
Anh Tú đã trình bày tiến độ phát triển module reporting trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 81% trong sprint 3.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Tú.,0
Anh Quân đã trình bày tiến độ phát triển module payment trong quý 4.,0
Anh Ngọc đã trình bày tiến độ phát triển module dashboard trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 1.,0
Anh Tú đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Anh Quân đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Anh Thảo đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Tổng chi phí dự án đạt 500 triệu đồng.,0
Tiếp theo là phần thảo luận của chị Hùng.,0
Anh Lan đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Anh Thảo đã trình bày tiến độ phát triển module notification trong quý 2.,0
Cuộc họp nhóm Agile bắt đầu lúc 9h00 sáng.,0
Tỷ lệ hoàn thành user story đạt 90% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 8.,0
Tổng chi phí dự án đạt 550 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 96% trong sprint 5.,0
Anh Hùng đã trình bày tiến độ phát triển module reporting trong quý 3.,0
Các chỉ số hiệu suất phần mềm có cải thiện so với quý 1.,0
Anh Dũng đề xuất sử dụng framework Angular cho giao diện người dùng.,0
Anh Minh đã trình bày tiến độ phát triển module reporting trong quý 3.,0
Anh Quân đã trình bày tiến độ phát triển module dashboard trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 94% trong sprint 7.,0
Anh Ngọc đã trình bày tiến độ phát triển module notification trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 82% trong sprint 3.,0
Phản hồi của khách hàng về giao diện mới có gì nổi bật?,0
Anh Minh đã trình bày tiến độ phát triển module notification trong quý 1.,0
Anh Hùng đã trình bày tiến độ phát triển module notification trong quý 2.,0
Anh Dũng đã trình bày tiến độ phát triển module auth trong quý 3.,0
Anh Thảo đề xuất sử dụng framework Django cho giao diện người dùng.,0
Anh Minh đã trình bày tiến độ phát triển module payment trong quý 2.,0
Anh Quân đã trình bày tiến độ phát triển module notification trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 7.,0
Nhóm DevOps đang triển khai pipeline CI/CD mới.,0
Tổng chi phí dự án đạt 150 triệu đồng.,0
Chị Tú cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Tỷ lệ hoàn thành user story đạt 75% trong sprint 4.,0
Tổng chi phí dự án đạt 300 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 72% trong sprint 1.,0
Tỷ lệ hoàn thành user story đạt 76% trong sprint 5.,0
Anh Lan đã trình bày tiến độ phát triển module payment trong quý 1.,0
Một số thành viên lo ngại về thời gian tích hợp hệ thống.,0
Tỷ lệ hoàn thành user story đạt 81% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 77% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 76% trong sprint 1.,0
Anh Tú đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Xin mời anh Tú báo cáo về tiến độ kiểm thử.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 6.,0
Số lượng ticket hỗ trợ tăng so với tháng 6.,0
Tỷ lệ hoàn thành user story đạt 75% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 4.,0
Anh Tú đã trình bày tiến độ phát triển module auth trong quý 3.,0
Cuộc họp được tổ chức tại phòng C303.,0
Anh Dũng đã trình bày tiến độ phát triển module payment trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 2.,0
Anh Ngọc đã trình bày tiến độ phát triển module auth trong quý 1.,0
Anh Tú đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Anh Hùng đã trình bày tiến độ phát triển module dashboard trong quý 1.,0
Anh Tú đã trình bày tiến độ phát triển module payment trong quý 3.,0
Anh Lan đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Anh Lan đã trình bày tiến độ phát triển module payment trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 75% trong sprint 2.,0
Kết thúc phần trình bày của anh Tú.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 88% trong sprint 4.,0
Anh Lan đã trình bày tiến độ phát triển module notification trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 97% trong sprint 5.,0
Anh Thảo đã trình bày tiến độ phát triển module reporting trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 85% trong sprint 5.,0
Anh Lan đã trình bày tiến độ phát triển module auth trong quý 3.,0
Anh Dũng đã trình bày tiến độ phát triển module reporting trong quý 3.,0
Anh Quân đã trình bày tiến độ phát triển module payment trong quý 3.,0
Anh Dũng đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Anh Minh đề xuất sử dụng framework React cho giao diện người dùng.,0
Tôi nghĩ API này cần tối ưu thêm về hiệu suất.,0
Anh Thảo đã trình bày tiến độ phát triển module notification trong quý 1.,0
Chi phí phát triển tính năng mới vượt bao nhiêu so với dự kiến?,0
Anh Quân đã trình bày tiến độ phát triển module notification trong quý 3.,0
Anh Quân đã trình bày tiến độ phát triển module dashboard trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 99% trong sprint 5.,0
Anh Hùng đã trình bày tiến độ phát triển module notification trong quý 1.,0
Anh Dũng đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 93% trong sprint 9.,0
Tỷ lệ hoàn thành user story đạt 74% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 86% trong sprint 5.,0
Anh Ngọc đề xuất sử dụng framework Django cho giao diện người dùng.,0
Kết thúc phần trình bày của anh Quân.,0
Tỷ lệ hoàn thành user story đạt 89% trong sprint 7.,0
Chị Ngọc cho rằng nên bổ sung kiểm thử tự động trước khi triển khai.,0
Anh Tú đề xuất sử dụng framework Angular cho giao diện người dùng.,0
Cuộc họp được tổ chức tại phòng B202.,0
Tỷ lệ hoàn thành user story đạt 96% trong sprint 3.,0
Xin mời anh Quân báo cáo về tiến độ kiểm thử.,0
Tỷ lệ hoàn thành user story đạt 93% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 8.,0
Tỷ lệ hoàn thành user story đạt 91% trong sprint 6.,0
Anh Ngọc đã trình bày tiến độ phát triển module payment trong quý 2.,0
Số lượng ticket hỗ trợ tăng so với tháng 8.,0
Tỷ lệ hoàn thành user story đạt 84% trong sprint 3.,0
Tiếp theo là phần thảo luận của chị Lan.,0
Tỷ lệ hoàn thành user story đạt 95% trong sprint 2.,0
Anh Minh đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Anh Hùng đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Anh Lan đã trình bày tiến độ phát triển module notification trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 5.,0
Anh Hùng đề xuất sử dụng framework Django cho giao diện người dùng.,0
Anh Hùng đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Anh Lan đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 80% trong sprint 2.,0
Anh Hùng đã trình bày tiến độ phát triển module auth trong quý 1.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Lan.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 1.,0
Tỷ lệ hoàn thành user story đạt 89% trong sprint 4.,0
Anh Dũng đã trình bày tiến độ phát triển module payment trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 5.,0
Anh Quân đã trình bày tiến độ phát triển module payment trong quý 2.,0
Anh Minh đã trình bày tiến độ phát triển module notification trong quý 2.,0
Số lượng ticket hỗ trợ tăng so với tháng 3.,0
Số lượng ticket hỗ trợ tăng so với tháng 11.,0
Anh Dũng đề xuất sử dụng framework Django cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 81% trong sprint 6.,0
Anh Quân đã trình bày tiến độ phát triển module notification trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 3.,0
Anh Quân đã trình bày tiến độ phát triển module reporting trong quý 3.,0
Anh Lan đã trình bày tiến độ phát triển module dashboard trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 6.,0
Xin mời anh Ngọc báo cáo về tiến độ kiểm thử.,0
Anh Hùng đã trình bày tiến độ phát triển module payment trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 74% trong sprint 6.,0
Tỷ lệ hoàn thành user story đạt 90% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 86% trong sprint 8.,0
Kết quả kiểm thử cho thấy tỷ lệ lỗi giảm nhẹ.,0
Tỷ lệ hoàn thành user story đạt 82% trong sprint 1.,0
Anh Dũng đã trình bày tiến độ phát triển module auth trong quý 1.,0
Anh Thảo đề xuất sử dụng framework React cho giao diện người dùng.,0
Anh Hùng đề xuất sử dụng framework Spring cho giao diện người dùng.,0
Số lượng ticket hỗ trợ tăng so với tháng 5.,0
Tỷ lệ hoàn thành user story đạt 80% trong sprint 9.,0
Anh Dũng đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Tổng chi phí dự án đạt 650 triệu đồng.,0
Anh Thảo đã trình bày tiến độ phát triển module reporting trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 78% trong sprint 8.,0
Anh Dũng đã trình bày tiến độ phát triển module notification trong quý 2.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 5.,0
Anh Thảo đã trình bày tiến độ phát triển module dashboard trong quý 4.,0
Tỷ lệ hoàn thành user story đạt 88% trong sprint 3.,0
Tỷ lệ hoàn thành user story đạt 79% trong sprint 9.,0
Anh Lan đã trình bày tiến độ phát triển module reporting trong quý 3.,0
Nhóm lập trình gặp lỗi khi tích hợp với cơ sở dữ liệu Quân.,0
Anh Hùng đã trình bày tiến độ phát triển module auth trong quý 4.,0
Vẫn còn vấn đề về đồng bộ dữ liệu giữa các module.,0
Anh Quân đề xuất sử dụng framework Django cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 87% trong sprint 2.,0
Anh Ngọc đã trình bày tiến độ phát triển module notification trong quý 1.,0
Anh Lan đề xuất sử dụng framework Django cho giao diện người dùng.,0
Anh Thảo đã trình bày tiến độ phát triển module reporting trong quý 2.,0
Anh Minh đề xuất sử dụng framework Django cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 99% trong sprint 2.,0
Anh Lan đã trình bày tiến độ phát triển module payment trong quý 3.,0
Anh Thảo đã trình bày tiến độ phát triển module reporting trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 76% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 74% trong sprint 9.,0
Anh Ngọc đề xuất sử dụng framework Angular cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 73% trong sprint 2.,0
Tỷ lệ hoàn thành user story đạt 71% trong sprint 4.,0
Anh Minh đã trình bày tiến độ phát triển module auth trong quý 3.,0
Tổng chi phí dự án đạt 950 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 81% trong sprint 5.,0
Tỷ lệ hoàn thành user story đạt 92% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 1.,0
Tổng chi phí dự án đạt 750 triệu đồng.,0
Tỷ lệ hoàn thành user story đạt 83% trong sprint 4.,0
Tỷ lệ hoàn thành user story đạt 95% trong sprint 7.,0
Tỷ lệ hoàn thành user story đạt 72% trong sprint 7.,0
Có bao nhiêu developer tham gia sprint này?,0
Tiếp theo là phần thảo luận của chị Thảo.,0
Tỷ lệ hoàn thành user story đạt 77% trong sprint 1.,0
Anh Tú đã trình bày tiến độ phát triển module dashboard trong quý 1.,0
Tỷ lệ hoàn thành user story đạt 98% trong sprint 7.,0
Anh Ngọc đề xuất sử dụng framework Vue cho giao diện người dùng.,0
Tỷ lệ hoàn thành user story đạt 95% trong sprint 9.,0
Kết thúc phần trình bày của anh Minh.,0
Anh Ngọc đã trình bày tiến độ phát triển module notification trong quý 3.,0
Tỷ lệ hoàn thành user story đạt 86% trong sprint 6.,0
Chúng ta sẽ nghỉ giải lao trong 10 phút.,0
